660,0000;211,3049
661,0000;210,3494
662,0000;209,3970
663,0000;208,4475
664,0000;207,5011
665,0000;206,5576
666,0000;205,6172
667,0000;204,6799
668,0000;203,7455
669,0000;202,8141
670,0000;201,8857
671,0000;200,9604
672,0000;200,0381
673,0000;199,1187
674,0000;198,2025
675,0000;197,2892
676,0000;196,3789
677,0000;195,4716
678,0000;194,5674
679,0000;193,6661
680,0000;192,7679
681,0000;191,8727
682,0000;190,9805
683,0000;190,0913
684,0000;189,2051
685,0000;188,3220
686,0000;187,4418
687,0000;186,5647
688,0000;185,6906
689,0000;184,8195
690,0000;183,9514
691,0000;183,0863
692,0000;182,2242
693,0000;181,3652
694,0000;180,5092
695,0000;179,6561
696,0000;178,8061
697,0000;177,9591
698,0000;177,1151
699,0000;176,2742
700,0000;175,4362
701,0000;174,6013
702,0000;173,7693
703,0000;172,9404
704,0000;172,1145
705,0000;171,2916
706,0000;170,4717
707,0000;169,6549
708,0000;168,8410
709,0000;168,0302
710,0000;167,2224
711,0000;166,4175
712,0000;165,6157
713,0000;164,8170
714,0000;164,0212
715,0000;163,2284
716,0000;162,4387
717,0000;161,6519
718,0000;160,8682
719,0000;160,0875
720,0000;159,3098
721,0000;158,5351
722,0000;157,7635
723,0000;156,9948
724,0000;156,2291
725,0000;155,4665
726,0000;154,7069
727,0000;153,9503
728,0000;153,1967
729,0000;152,4462
730,0000;151,6986
731,0000;150,9540
732,0000;150,2125
733,0000;149,4740
734,0000;148,7385
735,0000;148,0060
736,0000;147,2765
737,0000;146,5500
738,0000;145,8266
739,0000;145,1061
740,0000;144,3887
741,0000;143,6743
742,0000;142,9629
743,0000;142,2545
744,0000;141,5491
745,0000;140,8467
746,0000;140,1474
747,0000;139,4510
748,0000;138,7577
749,0000;138,0674
750,0000;137,3802
751,0000;136,6958
752,0000;136,0146
753,0000;135,3363
754,0000;134,6611
755,0000;133,9889
756,0000;133,3196
757,0000;132,6533
758,0000;131,9898
759,0000;131,3292
760,0000;130,6714
761,0000;130,0164
762,0000;129,3644
763,0000;128,7151
764,0000;128,0688
765,0000;127,4252
766,0000;126,7846
767,0000;126,1467
768,0000;125,5118
769,0000;124,8797
770,0000;124,2504
771,0000;123,6240
772,0000;123,0005
773,0000;122,3798
774,0000;121,7619
775,0000;121,1469
776,0000;120,5348
777,0000;119,9255
778,0000;119,3190
779,0000;118,7155
780,0000;118,1147
781,0000;117,5169
782,0000;116,9218
783,0000;116,3297
784,0000;115,7403
785,0000;115,1539
786,0000;114,5703
787,0000;113,9895
788,0000;113,4116
789,0000;112,8366
790,0000;112,2643
791,0000;111,6950
792,0000;111,1285
793,0000;110,5648
794,0000;110,0040
795,0000;109,4461
796,0000;108,8910
797,0000;108,3388
798,0000;107,7894
799,0000;107,2429
800,0000;106,6992
801,0000;106,1584
802,0000;105,6204
803,0000;105,0853
804,0000;104,5530
805,0000;104,0236
806,0000;103,4970
807,0000;102,9733
808,0000;102,4525
809,0000;101,9345
810,0000;101,4193
811,0000;100,9070
812,0000;100,3976
813,0000;99,8910
814,0000;99,3873
815,0000;98,8864
816,0000;98,3884
817,0000;97,8932
818,0000;97,4008
819,0000;96,9114
820,0000;96,4248
821,0000;95,9410
822,0000;95,4601
823,0000;94,9820
824,0000;94,5068
825,0000;94,0344
826,0000;93,5649
827,0000;93,0983
828,0000;92,6345
829,0000;92,1735
830,0000;91,7154
831,0000;91,2602
832,0000;90,8078
833,0000;90,3583
834,0000;89,9116
835,0000;89,4678
836,0000;89,0268
837,0000;88,5887
838,0000;88,1534
839,0000;87,7210
840,0000;87,2914
841,0000;86,8647
842,0000;86,4408
843,0000;86,0198
844,0000;85,6017
845,0000;85,1864
846,0000;84,7739
847,0000;84,3643
848,0000;83,9576
849,0000;83,5537
850,0000;83,1526
851,0000;82,7545
852,0000;82,3591
853,0000;81,9666
854,0000;81,5770
855,0000;81,1902
856,0000;80,8063
857,0000;80,4252
858,0000;80,0470
859,0000;79,6717
860,0000;79,2991
861,0000;78,9295
862,0000;78,5627
863,0000;78,1987
864,0000;77,8376
865,0000;77,4794
866,0000;77,1240
867,0000;76,7715
868,0000;76,4217
869,0000;76,0749
870,0000;75,7309
871,0000;75,3898
872,0000;75,0515
873,0000;74,7161
874,0000;74,3835
875,0000;74,0538
876,0000;73,7269
877,0000;73,4029
878,0000;73,0817
879,0000;72,7623
880,0000;72,4442
881,0000;72,1274
882,0000;71,8119
883,0000;71,4976
884,0000;71,1847
885,0000;70,8730
886,0000;70,5626
887,0000;70,2534
888,0000;69,9456
889,0000;69,6390
890,0000;69,3337
891,0000;69,0297
892,0000;68,7270
893,0000;68,4256
894,0000;68,1254
895,0000;67,8265
896,0000;67,5289
897,0000;67,2326
898,0000;66,9376
899,0000;66,6438
900,0000;66,3513
901,0000;66,0601
902,0000;65,7702
903,0000;65,4816
904,0000;65,1943
905,0000;64,9082
906,0000;64,6234
907,0000;64,3399
908,0000;64,0577
909,0000;63,7767
910,0000;63,4971
911,0000;63,2187
912,0000;62,9416
913,0000;62,6658
914,0000;62,3913
915,0000;62,1180
916,0000;61,8460
917,0000;61,5753
918,0000;61,3059
919,0000;61,0378
920,0000;60,7710
921,0000;60,5054
922,0000;60,2411
923,0000;59,9781
924,0000;59,7164
925,0000;59,4560
926,0000;59,1968
927,0000;58,9389
928,0000;58,6823
929,0000;58,4270
930,0000;58,1730
931,0000;57,9202
932,0000;57,6688
933,0000;57,4186
934,0000;57,1697
935,0000;56,9221
936,0000;56,6757
937,0000;56,4306
938,0000;56,1869
939,0000;55,9444
940,0000;55,7031
941,0000;55,4632
942,0000;55,2246
943,0000;54,9872
944,0000;54,7511
945,0000;54,5163
946,0000;54,2827
947,0000;54,0505
948,0000;53,8195
949,0000;53,5898
950,0000;53,3614
951,0000;53,1343
952,0000;52,9085
953,0000;52,6839
954,0000;52,4606
955,0000;52,2386
956,0000;52,0179
957,0000;51,7985
958,0000;51,5803
959,0000;51,3635
960,0000;51,1479
961,0000;50,9336
962,0000;50,7205
963,0000;50,5088
964,0000;50,2983
965,0000;50,0891
966,0000;49,8812
967,0000;49,6746
968,0000;49,4693
969,0000;49,2652
970,0000;49,0624
971,0000;48,8609
972,0000;48,6607
973,0000;48,4618
974,0000;48,2641
975,0000;48,0678
976,0000;47,8727
977,0000;47,6789
978,0000;47,4864
979,0000;47,2951
980,0000;47,1051
981,0000;46,9165
982,0000;46,7291
983,0000;46,5429
984,0000;46,3581
985,0000;46,1746
986,0000;45,9923
987,0000;45,8113
988,0000;45,6316
989,0000;45,4531
990,0000;45,2760
991,0000;45,1001
992,0000;44,9255
993,0000;44,7522
994,0000;44,5801
995,0000;44,4087
996,0000;44,2380
997,0000;44,0679
998,0000;43,8986
999,0000;43,7298
1000,0000;43,5618
1001,0000;43,3944
1002,0000;43,2276
1003,0000;43,0616
1004,0000;42,8962
1005,0000;42,7314
1006,0000;42,5673
1007,0000;42,4039
1008,0000;42,2412
1009,0000;42,0791
1010,0000;41,9177
1011,0000;41,7569
1012,0000;41,5969
1013,0000;41,4374
1014,0000;41,2787
1015,0000;41,1206
1016,0000;40,9632
1017,0000;40,8064
1018,0000;40,6503
1019,0000;40,4949
1020,0000;40,3401
1021,0000;40,1860
1022,0000;40,0326
1023,0000;39,8798
1024,0000;39,7277
1025,0000;39,5763
1026,0000;39,4255
1027,0000;39,2754
1028,0000;39,1259
1029,0000;38,9771
1030,0000;38,8290
1031,0000;38,6816
1032,0000;38,5348
1033,0000;38,3887
1034,0000;38,2432
1035,0000;38,0984
1036,0000;37,9543
1037,0000;37,8108
1038,0000;37,6680
1039,0000;37,5259
1040,0000;37,3844
1041,0000;37,2436
1042,0000;37,1035
1043,0000;36,9640
1044,0000;36,8252
1045,0000;36,6871
1046,0000;36,5496
1047,0000;36,4128
1048,0000;36,2766
1049,0000;36,1411
1050,0000;36,0063
1051,0000;35,8722
1052,0000;35,7387
1053,0000;35,6058
1054,0000;35,4737
1055,0000;35,3422
1056,0000;35,2114
1057,0000;35,0812
1058,0000;34,9517
1059,0000;34,8229
1060,0000;34,6947
1061,0000;34,5672
1062,0000;34,4403
1063,0000;34,3141
1064,0000;34,1886
1065,0000;34,0638
1066,0000;33,9396
1067,0000;33,8161
1068,0000;33,6933
1069,0000;33,5711
1070,0000;33,4495
1071,0000;33,3287
1072,0000;33,2085
1073,0000;33,0890
1074,0000;32,9701
1075,0000;32,8519
1076,0000;32,7344
1077,0000;32,6175
1078,0000;32,5013
1079,0000;32,3858
1080,0000;32,2709
1081,0000;32,1567
1082,0000;32,0431
1083,0000;31,9303
1084,0000;31,8180
1085,0000;31,7065
1086,0000;31,5956
1087,0000;31,4854
1088,0000;31,3758
1089,0000;31,2669
1090,0000;31,1587
1091,0000;31,0512
1092,0000;30,9443
1093,0000;30,8380
1094,0000;30,7325
1095,0000;30,6276
